URL,Script Count,Status
https://marriott.com/,29,Success
https://forbes.com/,16,Success
https://drive.google.com/,6,Success
https://vimeo.com/,26,Success
https://addtoany.com/,4,Success
https://eyjhiwueuoc.com/,,Failed
https://ru.wikipedia.org/,5,Success
https://utexas.edu/,13,Success
https://disney.go.com/,1,Success
https://vk.com/,16,Success
https://plesk.com/,73,Success
https://netvibes.com/,8,Success
https://mayoclinic.org/,29,Success
https://indiatimes.com/,13,Success
https://parallels.com/,39,Success
https://gnu.org/,0,Success
https://noaa.gov/,61,Success
https://rapidshare.com/,,Failed
https://spotify.com/,9,Success
https://shopify.com/,3,Success
https://loc.gov/,24,Success
https://mashable.com/,20,Success
https://googleusercontent.com/,,Failed
https://pcmag.com/,,Failed
https://ipv4.google.com/,13,Success
https://stanford.edu/,13,Success
https://www.skyrock.com/,0,Success
https://amazon.fr/,124,Success
https://nypost.com/,68,Success
https://zippyshare.com/,4,Success
https://mit.edu/,5,Success
https://nytimes.com/,29,Success
https://express.co.uk/,81,Success
https://google.ru/,13,Success
https://ted.com/,43,Success
https://accounts.google.com/,6,Success
https://picasa.google.com/,4,Success
https://cpanel.net/,16,Success
https://photos1.blogger.com/,,Failed
https://opera.com/,4,Success
https://disney.com/,24,Success
https://ovh.net/,1,Success
https://nokia.com/,15,Success
https://vox.com/,23,Success
https://cloudflare.com/,11,Success
https://detik.com/,37,Success
https://academia.edu/,31,Success
https://archives.gov/,11,Success
https://adobe.com/,3,Success
https://4shared.com/,56,Success
https://mail.ru/,87,Success
https://depositfiles.com/,11,Success
https://doubleclick.net/,,Failed
https://gravatar.com/,11,Success
https://gesetze-im-internet.de/,,Failed
https://cisco.com/,,Failed
https://qq.com/,14,Success
https://t.me/,3,Success
https://youtube.com/,42,Success
https://standard.co.uk/,12,Success
https://home.neustar/,,Failed
https://seattletimes.com/,32,Success
https://bloglovin.com/,,Failed
https://usa.gov/,28,Success
https://espn.com/,27,Success
https://nature.com/,8,Success
https://hugedomains.com/,,Failed
https://imageshack.us/,9,Success
https://pixabay.com/,,Failed
https://bandcamp.com/,,Failed
https://rambler.ru/,22,Success
https://storage.googleapis.com/,,Failed
https://bund.de/,4,Success
https://calameo.com/,4,Success
https://channel4.com/,10,Success
https://twitch.tv/,10,Success
https://box.com/,30,Success
https://businesswire.com/,21,Success
https://sendspace.com/,21,Success
https://buydomains.com/,,Failed
https://iubenda.com/,43,Success
https://house.gov/,,Failed
https://tools.google.com/,5,Success
https://prnewswire.com/,13,Success
https://dropbox.com/,22,Success
https://bp0.blogger.com/,,Failed
https://latimes.com/,15,Success
https://networkadvertising.org/,17,Success
https://debian.org/,0,Success
https://independent.co.uk/,21,Success
https://soratemplates.com/,125,Success
https://telegraph.co.uk/,35,Success
https://search.yahoo.com/,10,Success
https://bing.com/,15,Success
https://goo.ne.jp/,36,Success
https://dribbble.com/,65,Success
https://google.es/,13,Success
https://weather.com/,25,Success
https://liveinternet.ru/,24,Success
https://nvidia.com/,23,Success
https://ovh.co.uk/,59,Success
https://xing.com/,5,Success
https://fandom.com/,13,Success
https://hatena.ne.jp/,16,Success
https://dreamstime.com/,,Failed
https://cnbc.com/,6,Success
https://weibo.com/,2,Success
https://zendesk.com/,34,Success
https://telegram.me/,3,Success
https://xbox.com/,26,Success
https://soundcloud.com/,20,Success
https://evernote.com/,15,Success
https://google.ca/,13,Success
https://aljazeera.com/,42,Success
https://adweek.com/,80,Success
https://epa.gov/,34,Success
https://microsoft.com/,49,Success
https://example.com/,0,Success
https://apache.org/,7,Success
https://sciencedirect.com/,,Failed
https://bp3.blogger.com/,,Failed
https://uol.com.br/,41,Success
https://naver.com/,13,Success
https://gstatic.com/,,Failed
https://booking.com/,176,Success
https://dan.com/,27,Success
https://amazon.in/,131,Success
https://theglobeandmail.com/,51,Success
https://dictionary.com/,21,Success
https://target.com/,155,Success
https://chinadaily.com.cn/,26,Success
https://mirror.co.uk/,47,Success
https://usatoday.com/,18,Success
https://ign.com/,24,Success
https://amazon.com/,3,Success
https://newscientist.com/,41,Success
https://sakura.ne.jp/,9,Success
https://istockphoto.com/,20,Success
https://addthis.com/,,Failed
https://php.net/,8,Success
https://fastcompany.com/,,Failed
https://windowsphone.com/,,Failed
https://nhk.or.jp/,,Failed
https://developers.google.com/,6,Success
https://elmundo.es/,46,Success
https://sciencemag.org/,,Failed
https://stackoverflow.com/,32,Success
https://bp1.blogger.com/,,Failed
https://eff.org/,8,Success
https://vice.com/,24,Success
https://berkeley.edu/,19,Success
https://cpanel.com/,16,Success
https://businessinsider.com/,32,Success
https://id.wikipedia.org/,5,Success
https://policies.google.com/,20,Success
https://gmail.com/,6,Success
https://amazon.ca/,3,Success
https://cbslocal.com/,8,Success
https://sky.com/,23,Success
https://npr.org/,22,Success
https://pbs.org/,11,Success
https://rottentomatoes.com/,24,Success
https://spiegel.de/,22,Success
https://aboutads.info/,,Failed
https://office.com/,17,Success
https://theatlantic.com/,17,Success
https://000webhost.com/,,Failed
https://sites.google.com/,6,Success
https://mega.nz/,1,Success
https://t-online.de/,44,Success
https://yandex.ru/,1,Success
https://sports.yahoo.com/,65,Success
https://www.yahoo.com/,68,Success
https://wikimedia.org/,0,Success
https://cdc.gov/,12,Success
https://ft.com/,13,Success
https://picasaweb.google.com/,,Failed
https://histats.com/,,Failed
https://android.com/,12,Success
https://privacyshield.gov/,,Failed
https://creativecommons.org/,7,Success
https://godaddy.com/,19,Success
https://ria.ru/,87,Success
https://httpstat.us/202,0,Success
https://google.nl/,13,Success
https://myaccount.google.com/,6,Success
https://amazon.co.jp/,114,Success
https://alibaba.com/,33,Success
https://books.google.com/,5,Success
https://ja.wikipedia.org/,5,Success
https://pl.wikipedia.org/,4,Success
https://foursquare.com/,11,Success
https://thesun.co.uk/,21,Success
https://slideshare.net/,16,Success
https://cmu.edu/,14,Success
https://abcnews.go.com/,37,Success
https://unesco.org/,5,Success
https://siemens.com/,7,Success
https://archive.org/,6,Success
https://washingtonpost.com/,,Failed
https://daum.net/,10,Success
https://pixnet.net/,21,Success
https://google.com.tw/,13,Success
https://quora.com/,22,Success
https://autodesk.com/,38,Success
https://google.com.br/,13,Success
https://huffpost.com/,52,Success
https://storage.canalblog.com/,,Failed
https://bbc.com/,20,Success
https://es.wikipedia.org/,4,Success
https://inc.com/,,Failed
https://psychologytoday.com/,14,Success
https://discovery.com/,38,Success
https://youku.com/,26,Success
https://tinyurl.com/,6,Success
https://akamaihd.net/,,Failed
https://get.google.com/,13,Success
https://usnews.com/,,Failed
https://giphy.com/,45,Success
https://oracle.com/,22,Success
https://ustream.tv/,12,Success
https://hm.com/,38,Success
https://variety.com/,116,Success
https://csmonitor.com/,15,Success
https://linkedin.com/,5,Success
https://lycos.com/,16,Success
https://wikia.com/,12,Success
https://goodreads.com/,21,Success
https://washington.edu/,13,Success
https://nih.gov/,19,Success
https://wiktionary.org/,4,Success
https://smh.com.au/,20,Success
https://bp2.blogger.com/,,Failed
https://nginx.com/,20,Success
https://globo.com/,57,Success
https://change.org/,22,Success
https://ameblo.jp/,18,Success
https://finance.yahoo.com/,51,Success
https://metro.co.uk/,35,Success
https://behance.net/,8,Success
https://draft.blogger.com/,3,Success
https://plus.google.com/,13,Success
https://surveymonkey.com/,69,Success
https://aol.com/,72,Success
https://it.wikipedia.org/,5,Success
https://trustpilot.com/,18,Success
https://httpstat.us/500,,Failed
https://gizmodo.com/,29,Success
https://photos.google.com/,17,Success
https://wattpad.com/,7,Success
https://afternic.com/,,Failed
https://umich.edu/,14,Success
https://gooyaabitemplates.com/,28,Success
https://fb.me/,16,Success
https://viglink.com/,,Failed
https://photobucket.com/,7,Success
https://corriere.it/,39,Success
https://orange.fr/,2,Success
https://buzzfeed.com/,27,Success
https://www.over-blog.com/,14,Success
https://google.co.jp/,13,Success
https://nifty.com/,,Failed
https://namecheap.com/,27,Success
https://ndtv.com/,43,Success
https://youronlinechoices.com/,,Failed
https://ox.ac.uk/,9,Success
https://rt.com/,28,Success
https://venturebeat.com/,,Failed
https://w3.org/,4,Success
https://medium.com/,15,Success
https://dell.com/,23,Success
https://ibm.com/,47,Success
https://my.yahoo.com/,57,Success
https://digg.com/,27,Success
https://huffingtonpost.com/,52,Success
https://search.google.com/,13,Success
https://ggpht.com/,,Failed
https://dailymotion.com/,19,Success
https://news.yahoo.com/,72,Success
https://wp.com/,23,Success
https://paypal.com/,19,Success
https://en.wikipedia.org/,5,Success
https://thefreedictionary.com/,28,Success
https://uspto.gov/,19,Success
https://www.livejournal.com/,18,Success
https://dailymail.co.uk/,61,Success
https://bit.ly/,26,Success
https://so-net.ne.jp/,9,Success
https://techcrunch.com/,37,Success
https://aliexpress.com/,23,Success
https://boston.com/,61,Success
https://cbc.ca/,32,Success
https://kinja.com/,45,Success
https://github.com/,54,Success
https://cornell.edu/,20,Success
https://pinterest.com/,54,Success
https://amazon.co.uk/,43,Success
https://un.org/,,Failed
https://ea.com/,15,Success
https://e-monsite.com/,13,Success
https://digitaltrends.com/,58,Success
https://m.wikipedia.org/,4,Success
https://ovh.com/,59,Success
https://tripadvisor.com/,,Failed
https://guardian.co.uk/,23,Success
https://a8.net/,,Failed
https://abc.net.au/,24,Success
https://offset.com/,10,Success
https://megaupload.com/,,Failed
https://playstation.com/,31,Success
https://economist.com/,32,Success
https://sina.com.cn/,101,Success
https://connect.over-blog.com/,4,Success
https://theverge.com/,31,Success
https://welt.de/,156,Success
https://mediafire.com/,26,Success
https://eventbrite.com/,36,Success
https://wikihow.com/,102,Success
https://google.it/,13,Success
https://ftc.gov/,56,Success
https://ask.fm/,9,Success
https://thetimes.co.uk/,212,Success
https://code.google.com/,1,Success
https://groups.google.com/,6,Success
https://lefigaro.fr/,30,Success
https://mysql.com/,9,Success
https://britannica.com/,34,Success
https://cnet.com/,69,Success
https://feedburner.com/,4,Success
https://princeton.edu/,6,Success
https://abril.com.br/,19,Success
https://play.google.com/,25,Success
https://ieee.org/,29,Success
https://elpais.com/,20,Success
https://people.com/,6,Success
https://hollywoodreporter.com/,112,Success
https://line.me/,12,Success
https://redhat.com/,35,Success
https://ssl-images-amazon.com/,,Failed
https://www.canalblog.com/,14,Success
https://iso.org/,27,Success
https://amazon.de/,101,Success
https://themeforest.net/,14,Success
https://docs.google.com/,6,Success
https://foxnews.com/,86,Success
https://plos.org/,,Failed
https://googleblog.com/,10,Success
https://sedo.com/,9,Success
https://www.google.com/,13,Success
https://apachefriends.org/,5,Success
https://walmart.com/,62,Success
https://youtu.be/,42,Success
https://adssettings.google.com/,,Failed
https://asahi.com/,32,Success
https://europa.eu/,10,Success
https://news.com.au/,,Failed
https://list-manage.com/,,Failed
https://sapo.pt/,22,Success
https://clickbank.net/,,Failed
https://yadi.sk/,6,Success
https://livescience.com/,63,Success
https://ucoz.ru/,,Failed
https://msn.com/,12,Success
https://issuu.com/,11,Success
https://www.blogger.com/,3,Success
https://bt.com/,,Failed
https://lifehacker.com/,20,Success
https://hp.com/,16,Success
https://airbnb.com/,46,Success
https://xinhuanet.com/,,Failed
https://excite.co.jp/,7,Success
https://www.weebly.com/,10,Success
https://google.fr/,13,Success
https://theguardian.com/,23,Success
https://wired.com/,32,Success
https://support.google.com/,58,Success
https://twitter.com/,1,Success
https://marketingplatform.google.com/,10,Success
https://news.google.com/,0,Success
https://google.de/,13,Success
https://t.co/,1,Success
https://nasa.gov/,13,Success
https://wsj.com/,,Failed
https://google.co.in/,13,Success
https://wiley.com/,11,Success
https://maps.google.com/,0,Success
https://merriam-webster.com/,23,Success
https://fb.com/,16,Success
https://jimdofree.com/,,Failed
https://wa.me/,16,Success
https://biglobe.ne.jp/,0,Success
https://ibtimes.com/,21,Success
https://narod.ru/,15,Success
https://softonic.com/,11,Success
https://rakuten.co.jp/,68,Success
https://xfinity.com/,48,Success
https://nbcnews.com/,44,Success
https://billboard.com/,130,Success
https://asus.com/,,Failed
